anio,pib_miles_millones_2015,ocupados,horas_sem_expandidas,horas_anuales,group_code,group_name,group_label_short,group_order,sector_code,dane_groups,pib_pesos_2015,pib_por_trabajador_millones_2015,pib_por_hora_pesos_2015
2019,54352.0,617315.8379195145,29868741.95333927,1553174581.573642,"098,099",Administración pública y defensa,Administración pública y defensa,55,O+P+Q,"098,099",54352000000000.0,88.0456917858738,34994.134365070386
2021,56352.0,590209.4141377328,28629623.33811564,1488740413.5820134,"098,099",Administración pública y defensa,Administración pública y defensa,55,O+P+Q,"098,099",56352000000000.0,95.47797552895277,37852.13290771972
2022,56962.0,706399.2766273022,34315920.757324696,1784427879.3808842,"098,099",Administración pública y defensa,Administración pública y defensa,55,O+P+Q,"098,099",56962000000000.0,80.63711541716835,31921.71600668066
2023,59065.99999999999,732266.8495087179,34620547.425709076,1800268466.136872,"098,099",Administración pública y defensa,Administración pública y defensa,55,O+P+Q,"098,099",59065999999999.99,80.66185167282626,32809.550970332486
2024,60719.000000000015,723042.9500887416,34061382.03631806,1771191865.8885388,"098,099",Administración pública y defensa,Administración pública y defensa,55,O+P+Q,"098,099",60719000000000.016,83.97703067645948,34281.43566453182
2025,62723.72487733989,812268.4920920301,37513216.41112062,1950687253.3782725,"098,099",Administración pública y defensa,Administración pública y defensa,55,O+P+Q,"098,099",62723724877339.89,77.22043325328602,32154.68023831735
2010,31079.0,747372.9246987799,27984825.812412858,1455210942.2454686,100|101,Educación de mercado; Educación de no mercado,Educación de mercado; Educación de no mercado,56,O+P+Q,100; 101,31079000000000.0,41.58432687741001,21357.041166858897
2011,31865.0,777404.0868983816,28546136.879649512,1484399117.7417746,100|101,Educación de mercado; Educación de no mercado,Educación de mercado; Educación de no mercado,56,O+P+Q,100; 101,31865000000000.0,40.988979267052954,21466.598584669344
2012,33082.0,782854.198142224,28693967.703391068,1492086320.5763354,100|101,Educación de mercado; Educación de no mercado,Educación de mercado; Educación de no mercado,56,O+P+Q,100; 101,33082000000000.0,42.25818815113497,22171.639498190492
2013,34422.0,814125.5958073972,30030437.812363736,1561582766.2429142,100|101,Educación de mercado; Educación de no mercado,Educación de mercado; Educación de no mercado,56,O+P+Q,100; 101,34422000000000.0,42.28094556572992,22043.019905257737
2014,35132.0,795898.5645901476,29789257.49165054,1549041389.565828,100|101,Educación de mercado; Educación de no mercado,Educación de mercado; Educación de no mercado,56,O+P+Q,100; 101,35132000000000.0,44.14130338090435,22679.832983576343
2015,36860.0,836379.8037375826,31534430.93179702,1639790408.453445,100|101,Educación de mercado; Educación de no mercado,Educación de mercado; Educación de no mercado,56,O+P+Q,100; 101,36860000000000.0,44.07088721569007,22478.48249994596
2016,38468.0,862345.5681329358,32158559.52646361,1672245095.3761077,100|101,Educación de mercado; Educación de no mercado,Educación de mercado; Educación de no mercado,56,O+P+Q,100; 101,38468000000000.0,44.608566938294885,23003.80494842958
2017,39046.0,824489.8738603218,31064996.541266244,1615379820.1458447,100|101,Educación de mercado; Educación de no mercado,Educación de mercado; Educación de no mercado,56,O+P+Q,100; 101,39046000000000.0,47.357767800329405,24171.40508569355
2018,40268.0,813289.2132407287,30842379.47298925,1603803732.595441,100|101,Educación de mercado; Educación de no mercado,Educación de mercado; Educación de no mercado,56,O+P+Q,100; 101,40268000000000.0,49.51252192260531,25107.81037704293
2019,42264.0,901671.6987792786,34441679.60514305,1790967339.4674385,100|101,Educación de mercado; Educación de no mercado,Educación de mercado; Educación de no mercado,56,O+P+Q,100; 101,42264000000000.0,46.872936188658024,23598.420288651167
2021,46641.99999999999,730032.4443586989,30385275.401061904,1580034320.855219,100|101,Educación de mercado; Educación de no mercado,Educación de mercado; Educación de no mercado,56,O+P+Q,100; 101,46641999999999.99,63.89031112305278,29519.61193776744
2022,47519.0,907183.7908083597,36718647.11077523,1909369649.760312,100|101,Educación de mercado; Educación de no mercado,Educación de mercado; Educación de no mercado,56,O+P+Q,100; 101,47519000000000.0,52.38078599007758,24887.271045690486
2023,48794.0,934950.2887033436,37483688.60345046,1949151807.379424,100|101,Educación de mercado; Educación de no mercado,Educación de mercado; Educación de no mercado,56,O+P+Q,100; 101,48794000000000.0,52.18887099085347,25033.452917965413
2024,49688.0,938125.8906859118,37347656.88385957,1942078157.9606974,100|101,Educación de mercado; Educación de no mercado,Educación de mercado; Educación de no mercado,56,O+P+Q,100; 101,49688000000000.0,52.965172897712655,25584.964125324124
2025,52827.31031154428,1007559.2241345607,39357055.26597307,2046566873.8305995,100|101,Educación de mercado; Educación de no mercado,Educación de mercado; Educación de no mercado,56,O+P+Q,100; 101,52827310311544.28,52.43097283628176,25812.647994573646
2010,23573.0,710052.6035476815,31263112.033173285,1625681825.7250109,"102,103",Salud y servicios sociales,Salud y servicios sociales,58,O+P+Q,"102,103",23573000000000.0,33.198948757064905,14500.377396719108
2011,23797.0,744047.725292979,32352666.317573875,1682338648.5138416,"102,103",Salud y servicios sociales,Salud y servicios sociales,58,O+P+Q,"102,103",23797000000000.0,31.983163433003714,14145.190102493332
2012,24817.000000000004,757339.7728895239,33526712.521565564,1743389051.1214094,"102,103",Salud y servicios sociales,Salud y servicios sociales,58,O+P+Q,"102,103",24817000000000.004,32.7686474266553,14234.917893993215
2013,27055.0,794750.110188172,35282928.774832144,1834712296.2912717,"102,103",Salud y servicios sociales,Salud y servicios sociales,58,O+P+Q,"102,103",27055000000000.0,34.04214690023034,14746.18121581764
2014,27757.999999999996,857096.2773747294,38266647.372518584,1989865663.3709664,"102,103",Salud y servicios sociales,Salud y servicios sociales,58,O+P+Q,"102,103",27757999999999.996,32.3860932928355,13949.685403875996
2015,29419.999999999996,787664.7958798549,35623177.13843542,1852405211.198642,"102,103",Salud y servicios sociales,Salud y servicios sociales,58,O+P+Q,"102,103",29419999999999.996,37.35091393431721,15882.05421909988
2016,30317.0,803685.6512129904,36006075.017419085,1872315900.9057927,"102,103",Salud y servicios sociales,Salud y servicios sociales,58,O+P+Q,"102,103",30317000000000.0,37.722460210958126,16192.246183100395
2017,31891.0,810946.955556061,36243019.08922777,1884636992.6398442,"102,103",Salud y servicios sociales,Salud y servicios sociales,58,O+P+Q,"102,103",31891000000000.0,39.32563009393451,16921.561088180548
2018,33503.0,811687.3496187353,36530025.22493121,1899561311.6964228,"102,103",Salud y servicios sociales,Salud y servicios sociales,58,O+P+Q,"102,103",33503000000000.0,41.27574492289055,17637.23012977128
2019,35748.0,859567.1094135129,38614290.350749396,2007943098.2389684,"102,103",Salud y servicios sociales,Salud y servicios sociales,58,O+P+Q,"102,103",35748000000000.0,41.588375833029545,17803.293345987822
2021,41054.0,800321.411668265,37057176.06732656,1926973155.500981,"102,103",Salud y servicios sociales,Salud y servicios sociales,58,O+P+Q,"102,103",41054000000000.0,51.296890725968694,21304.915370928786
2022,41167.0,923756.4852473736,42731848.6193707,2222056128.2072763,"102,103",Salud y servicios sociales,Salud y servicios sociales,58,O+P+Q,"102,103",41167000000000.0,44.564775086776095,18526.534715940303
2023,44934.00000000001,976356.9664621131,44798550.36026744,2329524618.7339067,"102,103",Salud y servicios sociales,Salud y servicios sociales,58,O+P+Q,"102,103",44934000000000.01,46.02210210351753,19288.913986417356
2024,48605.00000000001,988794.8918173425,44509902.104458556,2314514909.4318447,"102,103",Salud y servicios sociales,Salud y servicios sociales,58,O+P+Q,"102,103",48605000000000.01,49.15579601212046,21000.08075209648
2025,49788.63414168853,1013370.5095546737,45045432.24680933,2342362476.8340855,"102,103",Salud y servicios sociales,Salud y servicios sociales,58,O+P+Q,"102,103",49788634141688.53,49.13171803624735,21255.734171844473
2010,10994.0,796525.0974504132,31233425.961156026,1624138149.9801133,104-108,"Artes, entretenimiento y otros servicios","Artes, entretenimiento y otros servicios",59,R+S+T,104-108,10994000000000.0,13.80245272269581,6769.128599149411
2011,11773.0,792121.6547757976,31364258.949448463,1630941465.37132,104-108,"Artes, entretenimiento y otros servicios","Artes, entretenimiento y otros servicios",59,R+S+T,104-108,11773000000000.0,14.86261602497439,7218.530063750397
2012,12139.0,803339.1720981582,31229601.847207747,1623939296.054803,104-108,"Artes, entretenimiento y otros servicios","Artes, entretenimiento y otros servicios",59,R+S+T,104-108,12139000000000.0,15.110678554732251,7475.033105911335
2013,13051.0,860910.7149077527,33239010.686579727,1728428555.702146,104-108,"Artes, entretenimiento y otros servicios","Artes, entretenimiento y otros servicios",59,R+S+T,104-108,13051000000000.0,15.15952789761529,7550.78939013377
2014,13368.0,871996.0569233513,34262432.35198293,1781646482.3031123,104-108,"Artes, entretenimiento y otros servicios","Artes, entretenimiento y otros servicios",59,R+S+T,104-108,13368000000000.0,15.330344551288553,7503.1720000475925
2015,13991.0,1058172.3752015494,41255247.079860404,2145272848.152741,104-108,"Artes, entretenimiento y otros servicios","Artes, entretenimiento y otros servicios",59,R+S+T,104-108,13991000000000.0,13.221853384081346,6521.781139423556
2016,14842.999999999998,1079975.0715039466,42167036.23877854,2192685884.4164844,104-108,"Artes, entretenimiento y otros servicios","Artes, entretenimiento y otros servicios",59,R+S+T,104-108,14842999999999.998,13.743835752921596,6769.323461007277
2017,15150.0,1090443.7010376868,43029143.10618445,2237515441.521591,104-108,"Artes, entretenimiento y otros servicios","Artes, entretenimiento y otros servicios",59,R+S+T,104-108,15150000000000.0,13.893427038537592,6770.902993052621
2018,15476.0,1137285.867535175,44874196.06573681,2333458195.418314,104-108,"Artes, entretenimiento y otros servicios","Artes, entretenimiento y otros servicios",59,R+S+T,104-108,15476000000000.0,13.607836377621517,6632.216523264369
2019,18057.0,1187013.697714601,47568829.79355449,2473579149.2648335,104-108,"Artes, entretenimiento y otros servicios","Artes, entretenimiento y otros servicios",59,R+S+T,104-108,18057000000000.0,15.212124371240007,7299.948338166853
2021,23575.999999999996,917403.6113505107,36506574.27653839,1898341862.379996,104-108,"Artes, entretenimiento y otros servicios","Artes, entretenimiento y otros servicios",59,R+S+T,104-108,23575999999999.996,25.698612593527667,12419.259390109117
2022,29915.0,1120444.4086594582,45073401.168597616,2343816860.767076,104-108,"Artes, entretenimiento y otros servicios","Artes, entretenimiento y otros servicios",59,R+S+T,104-108,29915000000000.0,26.6992273501471,12763.36922937295
2023,33520.0,1192273.8856785547,47428927.34815307,2466304222.10396,104-108,"Artes, entretenimiento y otros servicios","Artes, entretenimiento y otros servicios",59,R+S+T,104-108,33520000000000.0,28.11434553976067,13591.186237115828
2024,36403.0,1207229.3353039287,48115640.9701596,2502013330.448299,104-108,"Artes, entretenimiento y otros servicios","Artes, entretenimiento y otros servicios",59,R+S+T,104-108,36403000000000.0,30.154171154924164,14549.4828332819
2025,40570.91580353411,1235100.1965294841,48881124.45547861,2541818471.6848874,104-108,"Artes, entretenimiento y otros servicios","Artes, entretenimiento y otros servicios",59,R+S+T,104-108,40570915803534.11,32.84827896354853,15961.374211212255
2010,4276.0,672332.560084494,30859518.087324865,1604694940.540893,109,Hogares como empleadores,Hogares como empleadores,60,R+S+T,109,4276000000000.0,6.359947820261186,2664.6809259326837
2011,4423.000000000001,673838.8305464907,30656524.202031493,1594139258.5056376,109,Hogares como empleadores,Hogares como empleadores,60,R+S+T,109,4423000000000.001,6.563884121093021,2774.5380313550313
2012,4545.0,694543.8378288554,31011224.59930014,1612583679.1636071,109,Hogares como empleadores,Hogares como empleadores,60,R+S+T,109,4545000000000.0,6.543863399908166,2818.458389928229
2013,4668.0,665319.7496871307,28706201.455479052,1492722475.6849108,109,Hogares como empleadores,Hogares como empleadores,60,R+S+T,109,4668000000000.0,7.016175308481593,3127.1720470733626
2014,4844.0,667758.3570394486,28745559.063397292,1494769071.2966592,109,Hogares como empleadores,Hogares como empleadores,60,R+S+T,109,4844000000000.0,7.254121118717553,3240.63435149752
2015,4991.0,721864.1352709787,30312229.996268623,1576235959.8059683,109,Hogares como empleadores,Hogares como empleadores,60,R+S+T,109,4991000000000.0,6.914043455180719,3166.4040963856596
2016,5191.0,636905.0396277457,26833427.355182383,1395338222.4694839,109,Hogares como empleadores,Hogares como empleadores,60,R+S+T,109,5191000000000.0,8.15035158621763,3720.2449674265463
2017,5306.0,621886.9471235409,26180245.310503636,1361372756.146189,109,Hogares como empleadores,Hogares como empleadores,60,R+S+T,109,5306000000000.0,8.53209739252806,3897.5364947219664
2018,5449.0,612092.5807872534,25762091.27059535,1339628746.0709581,109,Hogares como empleadores,Hogares como empleadores,60,R+S+T,109,5449000000000.0,8.90224807657638,4067.544844779984
2019,5608.0,674776.2515007491,27581090.41968606,1434216701.8236752,109,Hogares como empleadores,Hogares como empleadores,60,R+S+T,109,5608000000000.0,8.31090304012244,3910.148301068562
2021,4542.0,495820.52917267877,20527942.711577278,1067453021.0020185,109,Hogares como empleadores,Hogares como empleadores,60,R+S+T,109,4542000000000.0,9.160572692661066,4254.988192113994
2022,6090.0,658607.990417401,27194752.05448866,1414127106.8334103,109,Hogares como empleadores,Hogares como empleadores,60,R+S+T,109,6090000000000.0,9.246775150936733,4306.5435706391745
2023,6238.000000000002,668243.1400616989,27422795.00917329,1425985340.477011,109,Hogares como empleadores,Hogares como empleadores,60,R+S+T,109,6238000000000.002,9.334925607203461,4374.519024096916
2024,6616.0,700543.4605649099,28513557.672845487,1482704998.9879653,109,Hogares como empleadores,Hogares como empleadores,60,R+S+T,109,6616000000000.0,9.444096437164566,4462.114853943175
2025,6724.33785508047,715904.3419566725,29001000.43591156,1508052022.667401,109,Hogares como empleadores,Hogares como empleadores,60,R+S+T,109,6724337855080.47,9.392788199470699,4458.956159341668
