anio,depto,departamento,pib_miles_millones_2015,ocupados,ocupados_horas_validas,horas_sem_expandidas_validas,horas_semanales_promedio,share_ocupados_sin_horas_validas,horas_sem_expandidas,horas_anuales,horas_mensuales,pib_pesos_2015,pib_trabajador,pib_hora
2015,66,Risaralda,12655.73442082919,458080.9488013645,457898.11176826595,22214238.325947806,48.5134962451866,0.0003991369507441167,22223108.389666513,1155601636.2626586,96300136.35522155,12655734420829.191,27.6277248681587,10.951641139726327
2016,66,Risaralda,13027.281363017793,482840.4649298043,482692.4417161084,22985179.750291172,47.618685862518056,0.0003065675403105539,22992228.42120452,1195595877.9026349,99632989.82521957,13027281363017.793,26.98050869641116,10.896057441976803
2017,66,Risaralda,13202.218898587202,501529.74837260373,501437.6978717317,23764982.91208285,47.393690209071515,0.000183539463353255,23769345.52500477,1236005967.3002481,103000497.27502067,13202218898587.201,26.3238999110753,10.681355307227369
2018,66,Risaralda,13551.495620999623,492377.38718392875,492377.38718392875,23143749.946308095,47.004087817019695,0.0,23143749.946308095,1203474997.208021,100289583.10066842,13551495620999.623,27.522579171446452,11.26030507691324
2019,66,Risaralda,13969.195250802206,483462.64245330513,483462.64245330513,22807427.001411,47.175158944393175,0.0,22807427.001411,1185986204.073372,98832183.67278099,13969195250802.205,28.89405307495172,11.778547847204123
2021,66,Risaralda,14690.78917186427,339148.47115701414,338926.4301388294,15605973.703337688,46.04531342375761,0.000654701515909073,15616197.651612934,812042277.8838725,67670189.82365604,14690789171864.27,43.316689949231524,18.091162950465435
2022,66,Risaralda,15906.17548569544,397627.6604324977,397287.53038628894,18365858.644831974,46.22812759055025,0.0008553983539243415,18381582.220005494,955842275.4402857,79653522.95335715,15906175485695.44,40.00268861676869,16.6410043732044
2023,66,Risaralda,16113.093793137878,416549.8874169062,416522.7348140918,19101308.252702672,45.85898116996719,6.518451603176878e-05,19102553.44340385,993332779.0570003,82777731.58808336,16113093793137.877,38.68226659010233,16.22124441361384
2024,66,Risaralda,16348.008932040064,422915.4710528113,422799.1098531567,19180417.618355185,45.365321665451894,0.0002751405602753332,19185696.381606895,997656211.8435585,83138017.65362988,16348008932040.064,38.655499859920276,16.386415217954436
2014,88,San Andrés y Providencia,1198.6327544902226,19290.593391343842,19275.344040315427,911001.4675442646,47.26252696910912,0.0007905070994476127,911722.1904085064,47409553.90124233,3950796.158436861,1198632754490.2227,62.135608281914145,25.282514933320506
2015,88,San Andrés y Providencia,1253.0433402763442,19880.206080298816,19880.206080298816,937140.708511586,47.13938601674193,0.0,937140.708511586,48731316.84260247,4060943.0702168723,1253043340276.3442,63.0296957292663,25.713307611275013
2016,88,San Andrés y Providencia,1304.7996663904173,19284.353207067084,19284.353207067084,921805.9975790088,47.800721532169256,0.0,921805.9975790088,47933911.874108456,3994492.6561757047,1304799666390.4172,67.6610541395939,27.220804966164383
2017,88,San Andrés y Providencia,1342.6493029735727,19222.905994158904,19220.510806715552,925077.688102661,48.12971400216083,0.00012460069482100877,925192.9677892912,48110034.32504314,4009169.5270869285,1342649302973.5728,69.84632309920009,27.907884951864848
2018,88,San Andrés y Providencia,1372.7989662823995,19125.09596865722,19125.09596865722,917098.2908343647,47.95261118361617,0.0,917098.2908343647,47689111.123386964,3974092.5936155804,1372798966282.3994,71.77997791656489,28.78642385953745
2019,88,San Andrés y Providencia,1415.8806091023614,19801.156412620792,19797.31146313365,953621.7270439754,48.169254134320205,0.00019417802713239674,953806.9353929551,49597960.64043366,4133163.3867028053,1415880609102.3613,71.50494544853512,28.547153770433365
2021,88,San Andrés y Providencia,1403.6750889967213,13568.520887737252,13564.553585257885,590265.6841718152,43.515304831949855,0.0002923901958209463,590438.3225485653,30702792.772525396,2558566.0643771165,1403675088996.7214,103.45085515292337,45.71815663143223
2022,88,San Andrés y Providencia,1570.4176562631535,20067.149813572567,20067.149813572567,946632.048438867,47.17321877960991,0.0,946632.048438867,49224866.51882108,4102072.209901757,1570417656263.1536,78.25813186489442,31.902933767483265
2023,88,San Andrés y Providencia,1531.6419369479702,18700.296658485626,18700.296658485626,893148.1337395313,47.7611745979574,0.0,893148.1337395313,46443702.95445563,3870308.579537969,1531641936947.9702,81.90468658971555,32.97846294577229
2024,88,San Andrés y Providencia,1531.4890568553647,18590.07950296974,18590.07950296974,884701.0397924157,47.58995461267855,0.0,884701.0397924157,46004454.06920561,3833704.5057671345,1531489056855.3647,82.38206063673431,33.29001697425881
2014,68,Santander,52134.65967115733,967061.9092605794,966240.1666953549,45342667.00915967,46.92691172654979,0.0008497310847997985,45381228.849979915,2359823900.1989555,196651991.68324628,52134659671157.33,53.910364136893534,22.092606006220162
2015,68,Santander,51999.22965436837,976332.0739683721,975133.4669172176,45343958.845809124,46.50025907649268,0.001227663295217396,45399694.384218715,2360784107.979373,196732008.9982811,51999229654368.37,53.25977814394005,22.026253683516707
2016,68,Santander,53175.383014299165,974750.8507883821,974116.418181574,44981878.67994667,46.17710762325136,0.0006508664304267775,45011174.94271095,2340581097.0209694,195048424.75174746,53175383014299.164,54.55279466675071,22.718880829200664
2017,68,Santander,54065.427685436334,963392.6110160121,963135.0764190216,45072927.56138265,46.7981373173177,0.0002673205026131331,45084979.70081658,2344418944.442462,195368245.37020516,54065427685436.336,56.11982806097911,23.061333732010898
2018,68,Santander,54942.33383574756,958464.6881546152,958348.8238786745,44456709.53881854,46.388860121819995,0.00012088528390519215,44462084.350508265,2312028386.22643,192669032.18553582,54942333835747.56,57.32327389288702,23.763693457683505
2019,68,Santander,56514.668508560215,972663.1902861984,972156.467621323,44230495.84423445,45.49730142973573,0.0005209641630690154,44253550.35805957,2301184618.6190977,191765384.8849248,56514668508560.21,58.10301970194968,24.558945880002323
2021,68,Santander,57117.604969578664,807385.3195205884,807220.602561973,36813166.64132902,45.604840268559364,0.00020401282341020455,36820678.5319162,1914675283.6596425,159556273.63830355,57117604969578.664,70.74392311652895,29.83148393726904
2022,68,Santander,61011.03257653691,946069.9351139069,945828.9056390127,43509056.6889979,46.000980123992605,0.0002547691940608665,43520144.2810818,2263047502.616254,188587291.8846878,61011032576536.914,64.4889244569337,26.95967826835431
2023,68,Santander,61497.4357857824,1011343.0213592292,1011281.1410742494,47217876.6823285,46.691147263134525,6.118624806117356e-05,47220765.943827175,2455479829.079013,204623319.08991775,61497435785782.4,60.80769282723759,25.044976976597074
2024,68,Santander,62586.91370183193,1009902.5625092613,1009780.1357619052,46058670.8925507,45.61257372903086,0.00012122629637845161,46064255.09159088,2395341264.762726,199611772.0635605,62586913701831.93,61.9732200167162,26.128599971341274
2014,70,Sucre,6468.790898497221,359468.5955626244,359460.29976112756,15797989.655402984,43.94919179086323,2.3077958962836043e-05,15798354.249174027,821514420.9570494,68459535.07975411,6468790898497.221,17.995427078609065,7.874226834583374
2015,70,Sucre,6577.321279881526,342656.40942775377,342551.99393543176,14802754.129538681,43.21316002127513,0.00030472359322386566,14807266.252917092,769977845.1516888,64164820.4293074,6577321279881.525,19.19509193149442,8.542221469483666
2016,70,Sucre,6807.148534631853,362169.8955904667,362160.0518323109,15392926.935464483,42.50310562301275,2.7179945864097554e-05,15393345.325757105,800453956.9393694,66704496.41161412,6807148534631.854,18.795456545425353,8.50411004358051
2017,70,Sucre,6981.911252964909,373982.54245514073,373982.54245514073,15602148.333133953,41.71892150555512,0.0,15602148.333133953,811311713.3229655,67609309.44358046,6981911252964.909,18.669083340440658,8.6057074467327
2018,70,Sucre,7108.14543151222,383939.4567426089,383932.9890653754,15729494.698427346,40.969375246233284,1.6845565413814434e-05,15729759.675122896,817947503.1063906,68162291.92553255,7108145431512.22,18.513714354389695,8.690222055226034
2019,70,Sucre,7365.709263754478,378068.90054633934,378068.90054633934,15397942.819764446,40.72787472736638,0.0,15397942.819764446,800693026.6277512,66724418.88564593,7365709263754.479,19.482452148564583,9.19916749465942
2021,70,Sucre,7676.9808021355675,370640.523743852,370608.7580552432,14838826.957923029,40.03906177444178,8.570484492076424e-05,14840098.826291544,771685138.9671603,64307094.91393003,7676980802135.567,20.712740000985686,9.948333088817286
2022,70,Sucre,8040.84066299972,381737.3677641551,381727.3572661082,15088898.04709816,39.52794516788968,2.6223521436996577e-05,15089293.741516061,784643274.5588351,65386939.54656959,8040840662999.72,21.063802870793385,10.247765989609322
2023,70,Sucre,8050.415425419876,363495.05420266534,363495.05420266534,15048285.337080035,41.39887231777827,0.0,15048285.337080033,782510837.5281618,65209236.46068015,8050415425419.876,22.147248861689867,10.287928344673118
2024,70,Sucre,8123.3195009249675,369316.4532408935,369316.4532408935,15072425.28618481,40.811681022923565,0.0,15072425.286184812,783766114.8816103,65313842.90680086,8123319500924.968,21.995552674785333,10.364468872390605
2014,73,Tolima,17182.19853385976,510845.0993601897,510339.04543948936,23209978.410717398,45.4795270284084,0.0009906210734607068,23232993.50368172,1208115662.1914494,100676305.18262078,17182198533859.758,33.634850476944344,14.222312541410382
2015,73,Tolima,17380.832886711047,521432.5450529015,521073.9213450141,23704463.790729564,45.49155660974699,0.0006877662533529838,23720778.141438518,1233480463.3548028,102790038.61290024,17380832886711.047,33.33285014833067,14.090886238634782
2016,73,Tolima,17707.73831455761,507058.8880885709,506852.5686794079,23045358.370903693,45.46757734886856,0.00040689437461749467,23054739.214598384,1198846439.159116,99903869.92992634,17707738314557.61,34.92244930625197,14.770647629381132
2017,73,Tolima,17935.71543775977,506030.627129417,505796.352596193,22403525.88692794,44.29356948094482,0.0004629651263460266,22413902.74224291,1165522942.5966313,97126911.8830526,17935715437759.77,35.44393259258737,15.388556314302456
2018,73,Tolima,18119.89221676847,482353.85534259904,482206.75583715766,21426092.54163407,44.43341426114261,0.00030496181135919453,21432628.67489696,1114496691.094642,92874724.25788683,18119892216768.47,37.56555901040439,16.258363404355542
2019,73,Tolima,18511.822141456196,458227.23584269657,458156.1643332519,21555976.060864415,47.04940747056087,0.00015510101514149,21559319.933271825,1121084636.530135,93423719.71084458,18511822141456.195,40.39878185636932,16.512421576618934
2021,73,Tolima,18732.550985507864,403813.9782703235,403575.86793440854,18273586.050669786,45.279184169752476,0.000589653525454592,18284367.492422402,950787109.6059649,79232259.13383041,18732550985507.863,46.389060293915364,19.702150771975866
2022,73,Tolima,19647.318023103704,480780.9814020793,480417.9877243042,21621470.23064931,45.005538475085466,0.0007550083963731025,21637806.956580628,1125165961.7421927,93763830.14518273,19647318023103.703,40.86542268333315,17.46170670918808
2023,73,Tolima,19826.489814651715,504770.6328410592,504566.72309501626,22872388.994081985,45.33075200398189,0.0004039651532324884,22881632.37621105,1189844883.5629747,99153740.29691456,19826489814651.715,39.278215737433015,16.66308784325025
2024,73,Tolima,20323.273624119254,507517.6378363845,507290.9797817952,23076489.06903149,45.489649902621075,0.0004466013349913034,23086799.664582368,1200513582.558283,100042798.54652359,20323273624119.254,40.044467638129944,16.92881606621272
2014,76,Valle del Cauca,75900.94881265119,1598280.4001437454,1597599.3887529983,73829571.33746044,46.2128189690207,0.0004260900594700301,73861042.79357687,3840774225.265997,320064518.77216643,75900948812651.19,47.48913194820186,19.761887671852044
2015,76,Valle del Cauca,78074.26193077292,1616361.4142583576,1615593.296521633,73100758.73304835,45.247005474975694,0.0004752141012207556,73135513.76048736,3803046715.545343,316920559.6287786,78074261930772.92,48.30247817230659,20.529398603397738
2016,76,Valle del Cauca,80021.62159860555,1593835.6329634972,1592779.4776496135,72089335.4542809,45.26008557107955,0.000662650082631111,72137137.13416362,3751131130.976508,312594260.91470903,80021621598605.55,50.20694728089207,21.33266441628609
2017,76,Valle del Cauca,81446.8440557551,1555365.5267627519,1554804.0253693939,69580690.31863718,44.75206468680581,0.00036100928283189226,69605818.66531447,3619502570.596352,301625214.21636266,81446844055755.1,52.36508245445935,22.502220254629034
2018,76,Valle del Cauca,84172.2818451948,1552833.041336818,1552270.5447085318,70007907.83940053,45.10032615000489,0.00036223896150600066,70033276.6207945,3641730384.2813144,303477532.02344286,84172281845194.8,54.205622629417874,23.113265663077353
2019,76,Valle del Cauca,87022.56078663413,1650313.7784424024,1650012.6914641056,74563361.47568819,45.18956845691041,0.00018244226172603462,74576967.46630542,3878002308.247882,323166859.0206568,87022560786634.12,52.73091815834422,22.440048733738827
2021,76,Valle del Cauca,89970.37691835914,1414556.5466411312,1412940.2479777262,64754859.189107575,45.829863847242024,0.0011426186300171892,64828933.9367879,3371104564.7129707,280925380.3927476,89970376918359.14,63.60323815403073,26.688693628825355
2022,76,Valle del Cauca,97055.23871654722,1889224.5507014592,1888125.0055290859,86119172.77106921,45.61094870248652,0.0005820087252015327,86169324.0695224,4480804851.615165,373400404.30126375,97055238716547.22,51.37305604064436,21.660224430787785
2023,76,Valle del Cauca,97519.9390744033,1927816.0064535756,1926855.1446329586,86786305.61940631,45.040389186047506,0.000498419878972034,86829583.20976092,4515138326.907568,376261527.24229735,97519939074403.3,50.58570877508258,21.598438854739364
2024,76,Valle del Cauca,99509.13857737576,1825807.5991241753,1824860.4097525333,81603377.27725965,44.717599681131645,0.0005187783050614181,81645733.31240295,4245578132.244953,353798177.6870794,99509138577375.77,54.5014374050746,23.438301092991047
2014,97,Vaupés,224.751000735887,2743.4991708854354,2736.7950370008034,125018.6810142701,45.680688295633374,0.002443643488497349,125324.93046454618,6516896.384156401,543074.6986797001,224751000735.887,81.92129347841245,34.48742890592706
2015,97,Vaupés,233.44163394143024,2875.3668608322996,2871.6542261772433,130819.24622632624,45.555361447702325,0.001291186424114854,130988.3766399606,6811395.585277951,567616.2987731626,233441633941.43024,81.186730333902,34.272217935189005
2016,97,Vaupés,235.65297705515596,3030.8290770297426,3026.4946402600535,136674.05805917922,45.15919382148168,0.0014301158724321361,136869.79772936858,7117229.481927167,593102.4568272639,235652977055.15594,77.75198503971703,33.1102120078538
2017,97,Vaupés,239.3799885774281,2715.9140294155254,2707.5368714824544,124743.79949903773,46.07279805232603,0.0030844709524453506,125129.75860474055,6506747.447446508,542228.9539538757,239379988577.4281,88.13975184219787,36.78950051632476
2018,97,Vaupés,248.11814426656326,2526.9957507645245,2512.7690932363753,115882.27993448732,46.117361219702936,0.005629869984484559,116538.37583866199,6059995.543610424,504999.628634202,248118144266.56326,98.18700494114282,40.94361827182788
2019,97,Vaupés,256.8274017800661,3013.44309791005,3012.5005883028334,139603.50087443774,46.34140202876668,0.00031276834391535946,139647.17809106174,7261653.26073521,605137.7717279341,256827401780.0661,85.22722793676999,35.367621195681195
2021,97,Vaupés,266.1666245220561,3159.54454893435,3151.6228793277137,135356.3670329694,42.9481483716868,0.002507218836116154,135696.5880745867,7056222.579878509,588018.548323209,266166624522.05612,84.24208628798371,37.72083738983172
2022,97,Vaupés,272.1871204568981,4217.33358279864,4215.971026182175,197242.5849656264,46.78461586683196,0.0003230848567500333,197306.33165352457,10259929.245983278,854994.1038319399,272187120456.89813,64.54009746041328,26.52914205655544
2023,97,Vaupés,276.0708708001728,4648.378041401298,4646.673988641691,206387.59746132797,44.41619919233002,0.00036659082897949613,206463.28500813292,10736090.820422912,894674.2350352426,276070870800.17285,59.39079574451923,25.71428236011308
2024,97,Vaupés,280.5192993552313,4792.27741292061,4792.27741292061,206155.27222056472,43.018225878314766,0.0,206155.27222056472,10720074.155469365,893339.5129557805,280519299355.23126,58.53569716121073,26.167664074610038
2014,99,Vichada,489.90750437631243,6063.055784236426,6056.56409541019,266606.6012563442,44.01944684419093,0.001070695876345673,266892.36180755973,13878402.813993106,1156533.5678327589,489907504376.31244,80.80207766684943,35.299991716795816
2015,99,Vichada,529.2264341276009,6059.127830019453,6049.42074434339,272714.1879249665,45.0810415493041,0.0016020598918494722,273151.79345765174,14203893.25979789,1183657.7716498242,529226434127.6009,87.34366545389452,37.25925170287652
2016,99,Vichada,528.6788936309656,5677.237933762067,5674.286566122975,258954.19578715196,45.63643248706868,0.0005198597757440915,259088.88567715787,13472622.055212209,1122718.5046010173,528678893630.9656,93.12255357256663,39.240980075324934
2017,99,Vichada,541.2740006992552,5423.5570617649655,5419.885894664336,244895.50428958033,45.18462363399021,0.0006768928691671672,245061.3845933198,12743191.99885263,1061932.6665710525,541274000699.25525,99.80055423683709,42.47554307806006
2018,99,Vichada,556.2514668932163,5436.256920953767,5432.382486672739,250972.60161037158,46.199361371568095,0.0007127025704201095,251151.59799983117,13059883.09599122,1088323.5913326016,556251466893.2163,102.3225125268039,42.59237719087699
2019,99,Vichada,581.193876853558,5427.84817864936,5421.206570739751,256773.6633378478,47.3646705742131,0.00122361711142438,257088.24090856954,13368588.527245617,1114049.0439371348,581193876853.558,107.07629574823139,43.47458788705076
2021,99,Vichada,606.7544836427139,5836.966768508252,5789.444272315373,267918.34088336746,46.277039432701685,0.008141642410793515,270117.5413136257,14046112.148308536,1170509.345692378,606754483642.7139,103.95030633312678,43.1973258675555
2022,99,Vichada,614.99131815372,6652.819676717122,6590.115918159485,319007.039898475,48.40689357518443,0.009425140257007358,322042.3340657386,16746201.371418407,1395516.780951534,614991318153.7201,92.44070154283689,36.72422805110639
2023,99,Vichada,622.20138745716,7174.853838473271,7174.853838473271,332861.048257137,46.39272879292077,0.0,332861.048257137,17308774.509371124,1442397.875780927,622201387457.1599,86.719729971469,35.947165821606525
2024,99,Vichada,640.1519018187548,6943.32428233031,6943.32428233031,322803.0444874057,46.491137582165024,0.0,322803.0444874057,16785758.313345097,1398813.192778758,640151901818.7549,92.19674550529676,38.13660901514459
