"estimate","std.error","p.value","conf.low","conf.high","formality","anio","tamano_empresa","premium","ci_low","ci_high","significativo"
0.180085299905746,0.0805317265880198,0.0253384676020712,0.022243115793227,0.337927484018265,"Formal",2013,"101+",19.7319490005686,2.24923382914266,40.2038829496721,TRUE
0.167440694745641,0.0943257797677024,0.075876121214439,-0.0174378335990556,0.352319223090338,"Formal",2014,"101+",18.2275172975928,-1.72866744832072,42.236250220805,FALSE
0.157739830187815,0.0924545657979413,0.0879832301169113,-0.0234711187761496,0.33895077915178,"Formal",2015,"101+",17.0861532252461,-2.31978144959628,40.347426331891,FALSE
0.174184460513293,0.0900519306229198,0.0530803318455074,-0.00231732350762989,0.350686244534216,"Formal",2016,"101+",19.0275104328352,-0.231464058630937,42.0041710160458,FALSE
0.202449414753797,0.0899716582855158,0.0244396451755747,0.0261049645141858,0.378793864993408,"Formal",2017,"101+",22.4398147073632,2.64486835065665,46.052194001158,TRUE
0.154216946077586,0.0945454881667733,0.10286074083621,-0.0310922107292896,0.339526102884462,"Formal",2018,"101+",16.6743979853648,-3.0613818852085,40.428194768852,FALSE
0.175679784848822,0.101796583690294,0.0843847421921594,-0.0238415191841534,0.375201088881798,"Formal",2019,"101+",19.2056283045877,-2.35595554253828,45.5284026634318,FALSE
0.108448702426746,0.0830009586899217,0.191350030333858,-0.0542331766055008,0.271130581458992,"Formal",2021,"101+",11.4547733477879,-5.27887867461686,31.1446309776521,FALSE
0.103859870566364,0.096902693107702,0.283811894040827,-0.0860694079247324,0.29378914905746,"Formal",2022,"101+",10.9444978125964,-8.24694548809989,34.1501017090696,FALSE
0.136635451606808,0.0897558536726268,0.127933605627854,-0.0392860215915409,0.312556924805156,"Formal",2023,"101+",14.6410150356496,-3.85243329862596,36.6915750371893,FALSE
0.116129137723367,0.0967505632185504,0.230025110182772,-0.0735019661849914,0.305760241631726,"Formal",2024,"101+",12.3140902627785,-7.08656810602296,35.7656757953989,FALSE
0.0996221063162131,0.0947506807491303,0.293068905000943,-0.0860892279520823,0.285333440584508,"Formal",2025,"101+",10.4753359867476,-8.24876401812803,33.020549868082,FALSE
0.153256103032701,0.0273185857741174,2.02376399539826e-08,0.0997116749154313,0.206800531149972,"Informal",2008,"2-3",16.5623460423303,10.4852315509994,22.9737253039142,TRUE
0.176882590800314,0.0339803233763897,1.935357484195e-07,0.11028115698259,0.243484024618038,"Informal",2009,"2-3",19.3490958082507,11.65919639575,27.5685938107753,TRUE
0.149420809421608,0.0304811544451989,9.48311324335328e-07,0.0896777467090179,0.209163872134198,"Informal",2010,"2-3",16.1161514119084,9.38217392487351,23.2646978471435,TRUE
0.181516847712165,0.0367826581507759,8.02129729510644e-07,0.109422837736644,0.253610857687686,"Informal",2011,"2-3",19.9034737531678,11.5633982770625,28.8670230569025,TRUE
0.17781786203874,0.0361907003790221,8.95296477763465e-07,0.106884089295856,0.248751634781623,"Informal",2012,"2-3",19.4607718004235,11.2805260962233,28.2423484124523,TRUE
0.177870824590433,0.0291744469634053,1.08211461041661e-09,0.120688908542159,0.235052740638707,"Informal",2013,"2-3",19.4670989152739,12.8273861405308,26.4975482588511,TRUE
0.16540556306833,0.0307566805178149,7.53703874228223e-08,0.105122469253413,0.225688656883247,"Informal",2014,"2-3",17.9871534010613,11.0846646584871,25.3185433874557,TRUE
0.19422607114087,0.0310296788592658,3.86549361566222e-10,0.133407900576709,0.255044241705031,"Informal",2015,"2-3",21.4370786115499,14.2716017802304,29.0518714358222,TRUE
0.210081265154028,0.0304894380303881,5.56762586092663e-12,0.150321966614467,0.269840563693588,"Informal",2016,"2-3",23.3778319068037,16.2208374791771,30.9755611488413,TRUE
0.201672823223348,0.0332179931662849,1.2696406863271e-09,0.136565556617429,0.266780089829266,"Informal",2017,"2-3",22.3447658960995,14.6330024831433,30.5753266331175,TRUE
0.189235509236135,0.0298365695628441,2.26210561667122e-10,0.130755832892961,0.247715185579309,"Informal",2018,"2-3",20.8325490789225,13.9689472655002,28.1095005896398,TRUE
0.219556123188908,0.034504946681125,1.97807841826461e-10,0.151926427693903,0.287185818683913,"Informal",2019,"2-3",24.5523748758816,16.4074589629507,33.2671825794223,TRUE
0.233207656749967,0.0340541699079483,7.4817349684265e-12,0.166461483730388,0.299953829769545,"Informal",2021,"2-3",26.2643648582142,18.1118042733289,34.9796485722494,TRUE
0.219257459459648,0.0277638331115629,2.85162968725344e-15,0.164840346560985,0.273674572358311,"Informal",2022,"2-3",24.5151811535974,17.9204839574143,31.4786864622459,TRUE
0.209904705901146,0.0338352595721236,5.51414845243217e-10,0.143587597139783,0.276221814662508,"Informal",2023,"2-3",23.3560503319059,15.4407929210944,31.8140214429104,TRUE
0.213061568090726,0.0316600749332222,1.70058951702634e-11,0.151007821221611,0.275115314959842,"Informal",2024,"2-3",23.7460836999353,16.3005754171987,31.668249930317,TRUE
0.217650400126555,0.0358037066728,1.20941367771457e-09,0.147475135047867,0.287825665205243,"Informal",2025,"2-3",24.31523857244,15.890446836736,33.3524804084527,TRUE
0.291701777477324,0.0232541944068807,4.28522510767296e-36,0.246123556439837,0.33727999851481,"Informal",2008,"4-5",33.8703726501014,27.9057599582321,40.1131323509532,TRUE
0.31301623708976,0.0291952885976937,8.07154461600431e-27,0.25579347143828,0.370239002741239,"Informal",2009,"4-5",36.7543735777723,29.1485971654049,44.8080668557083,TRUE
0.286832702861434,0.0268140962735589,1.05028930645467e-26,0.234277074165259,0.339388331557609,"Informal",2010,"4-5",33.2201321362531,26.3994663960173,40.4088491227995,TRUE
